cod_ibge,linhas_tsee,subs_pos,subs_neg,n_negativos,subs_liquido
5207352,500.0,14419.319999999998,0.0,0.0,14419.32
5207402,1040.0,32389.62,0.0,0.0,32389.62
5207501,283.0,8590.18,0.0,0.0,8590.18
5207535,642.0,20104.44,-97.52000000000001,3.0,20006.920000000002
5207600,637.0,19447.289999999997,-38.51,1.0,19408.78
5207808,952.0,28953.29,-36.74,1.0,28916.55
5207907,844.0,25149.04,-432.84000000000003,13.0,24716.2
5208004,8406.0,263945.74,-129.44,4.0,263816.3
5208103,408.0,12505.92,0.0,0.0,12505.92
5208152,169.0,4782.13,-60.16,2.0,4721.97
5208301,533.0,14583.97,0.0,0.0,14583.97
5208400,1449.0,46061.18000000001,-13.04,1.0,46048.14000000001
5208509,271.0,8382.88,-33.53,1.0,8349.35
5208608,4179.0,132269.75,-106.12,3.0,132163.63
5208707,76586.0,2465589.65,-1133.6200000000001,34.0,2464456.0300000003
5208806,5969.0,189640.44,-88.15,4.0,189552.29
5208905,2274.0,68079.13,0.0,0.0,68079.13
5209101,2736.0,87316.13999999998,-61.51,2.0,87254.62999999999
5209150,376.0,12102.299999999997,0.0,0.0,12102.3
5209200,2048.0,63545.34,-36.14,1.0,63509.200000000004
5209291,278.0,8060.98,0.0,0.0,8060.98
5209408,403.0,12010.84,-112.72999999999999,5.0,11898.11
5209457,264.0,7669.279999999999,0.0,0.0,7669.28
5209606,427.0,12868.79,-68.39,2.0,12800.4
5209705,2618.0,83778.84,-94.17,3.0,83684.67
5209804,308.0,8984.69,0.0,0.0,8984.69
5209903,1650.0,49086.6,-38.51,1.0,49048.09
5209937,585.0,18728.670000000002,0.0,0.0,18728.670000000002
5209952,1179.0,37991.119999999995,0.0,0.0,37991.119999999995
5210000,3538.0,112166.51,-38.51,1.0,112128.0
5210109,2501.0,76334.96999999999,-18.38,1.0,76316.59000000001
5210208,3064.0,95648.09999999999,0.0,0.0,95648.1
5210307,287.0,8680.54,-25.93,1.0,8654.61
5210406,4374.0,139277.16,-31.839999999999996,2.0,139245.32
5210562,555.0,17415.89,0.0,0.0,17415.89
5210604,552.0,16495.659999999996,0.0,0.0,16495.66
5210802,387.0,12130.58,0.0,0.0,12130.58
5210901,1225.0,37290.96,0.0,0.0,37290.96
5211008,834.0,25111.519999999997,0.0,0.0,25111.519999999997
5211206,3061.0,96570.40000000001,-30.310000000000002,2.0,96540.09
5211305,588.0,18540.820000000003,0.0,0.0,18540.82
5211404,566.0,17880.3,-41.83,2.0,17838.47
5211503,5759.0,183772.37,-61.36,2.0,183711.00999999998
5211602,256.0,7621.17,0.0,0.0,7621.17
5211701,463.0,13572.689999999999,0.0,0.0,13572.69
5211800,4376.0,140065.03,-35.99,1.0,140029.04
5211909,5851.0,191776.80999999997,-218.9,6.0,191557.91
5212006,304.0,8791.57,0.0,0.0,8791.57
5212055,220.0,6235.3,0.0,0.0,6235.3
5212105,431.0,13289.72,0.0,0.0,13289.720000000001
5212204,2367.0,74831.56999999998,-38.51,1.0,74793.06
5212253,161.0,5111.5,0.0,0.0,5111.5
5212303,534.0,15987.42,-97.50999999999999,3.0,15889.91
5212501,26194.0,813770.2699999999,-495.13,16.0,813275.1399999999
5212600,306.0,9720.13,-38.51,1.0,9681.619999999999
5212709,899.0,27438.76,-106.59,4.0,27332.17
5212808,797.0,25258.329999999998,0.0,0.0,25258.329999999998
5212907,219.0,6727.39,0.0,0.0,6727.389999999999
5212956,482.0,15651.219999999998,0.0,0.0,15651.22
5213004,800.0,26012.62,0.0,0.0,26012.62
5213053,212.0,6149.749999999999,0.0,0.0,6149.75
5213087,2339.0,71943.87,-187.56,5.0,71756.31000000001
5213103,4213.0,134001.19,-12.62,1.0,133988.57
5213400,161.0,4792.27,0.0,0.0,4792.27
5213509,800.0,22610.08,-50.02,1.0,22560.06
5213707,521.0,16361.490000000002,0.0,0.0,16361.49
5213756,556.0,17843.75,0.0,0.0,17843.75
5213772,202.0,6126.549999999999,0.0,0.0,6126.55
5213806,3326.0,100995.12,0.0,0.0,100995.12
5213855,363.0,10739.550000000001,0.0,0.0,10739.550000000001
5213905,409.0,12325.08,0.0,0.0,12325.08
5214002,1215.0,40553.770000000004,0.0,0.0,40553.770000000004
5214051,499.0,15017.47,-65.63,2.0,14951.84
5214101,300.0,9056.949999999999,-20.71,1.0,9036.24
5214408,696.0,21670.280000000002,0.0,0.0,21670.280000000002
5214507,2483.0,79271.57999999999,-89.63999999999999,3.0,79181.93999999999
5214606,2647.0,79321.68999999999,-113.53,5.0,79208.16
5214705,271.0,7697.19,0.0,0.0,7697.19
5214804,244.0,7339.27,0.0,0.0,7339.2699999999995
5214838,1257.0,40014.48999999999,-114.77,3.0,39899.72
5214861,382.0,11398.35,-38.51,1.0,11359.84
5214879,256.0,7851.429999999999,-32.19,1.0,7819.240000000001
5214903,372.0,10660.249999999998,-135.56,4.0,10524.689999999999
5215009,892.0,28468.33,0.0,0.0,28468.33
5215207,412.0,12630.75,0.0,0.0,12630.75
5215231,7187.0,226092.93,-103.41,3.0,225989.52
5215256,421.0,13046.999999999998,0.0,0.0,13047.0
5215306,792.0,24788.73,-38.51,1.0,24750.22
5215405,279.0,8418.24,0.0,0.0,8418.24
5215504,598.0,18002.79,0.0,0.0,18002.79
5215603,3218.0,98785.18999999999,-195.42,5.0,98589.76999999999
5215652,352.0,10265.38,0.0,0.0,10265.38
5215702,2922.0,88348.99999999999,-43.36,2.0,88305.63999999998
5215801,192.0,5915.570000000001,0.0,0.0,5915.570000000001
5215900,437.0,13614.970000000001,0.0,0.0,13614.97
5216007,196.0,5935.78,0.0,0.0,5935.78
5216304,1024.0,31729.23,-32.02,1.0,31697.21
5216403,1036.0,31203.169999999995,-38.51,1.0,31164.66
5216452,243.0,7424.290000000001,0.0,0.0,7424.289999999999
5216809,611.0,18368.000000000004,-34.47,1.0,18333.530000000002
5216908,144.0,4377.11,0.0,0.0,4377.11
5217104,2173.0,66030.36,-34.44,1.0,65995.92
5217203,998.0,32209.039999999997,0.0,0.0,32209.04
5217302,2202.0,68209.62999999999,-38.51,1.0,68171.12
5217401,2553.0,80960.62999999999,-31.52,1.0,80929.11
5217609,12316.0,376309.85000000003,-175.92000000000002,5.0,376133.92999999993
5217708,1823.0,55383.08,0.0,0.0,55383.08
5218003,4407.0,136324.25,-172.17999999999998,5.0,136152.07
5218052,299.0,9820.300000000001,0.0,0.0,9820.300000000001
5218102,307.0,9195.630000000001,0.0,0.0,9195.63
5218300,4000.0,117290.65,-229.99,10.0,117060.65999999999
5218391,269.0,8043.19,0.0,0.0,8043.19
5218508,2064.0,68035.67,0.0,0.0,68035.67
5218789,253.0,8318.720000000001,0.0,0.0,8318.72
5218805,13031.0,433416.95,-77.02,2.0,433339.93
5218904,1473.0,45371.34,0.0,0.0,45371.34
5219001,729.0,21856.359999999997,0.0,0.0,21856.359999999997
5219100,488.0,15144.250000000002,0.0,0.0,15144.25
5219209,182.0,5366.369999999999,-15.14,1.0,5351.2300000000005
5219258,286.0,9534.689999999999,0.0,0.0,9534.689999999999
5219308,2071.0,68681.38,0.0,0.0,68681.38
5219407,506.0,15656.33,0.0,0.0,15656.33
5219456,123.0,3623.01,-36.94,1.0,3586.0699999999997
5219506,262.0,8504.08,0.0,0.0,8504.08
5219605,327.0,9609.500000000002,0.0,0.0,9609.5
5219704,946.0,29289.7,0.0,0.0,29289.699999999997
5219712,369.0,11128.47,0.0,0.0,11128.47
5219738,803.0,25624.65,0.0,0.0,25624.65
5219753,8513.0,267342.48,-92.66,3.0,267249.82
5219803,732.0,20274.58,-26.05,1.0,20248.53
5219902,563.0,17030.66,-12.98,1.0,17017.68
5220009,775.0,23419.440000000002,-28.24,1.0,23391.2
5220058,145.0,4445.45,0.0,0.0,4445.45
5220108,2990.0,93105.38999999998,0.0,0.0,93105.38999999998
5220157,745.0,22064.57,0.0,0.0,22064.57
5220207,2211.0,70793.37999999999,-51.129999999999995,2.0,70742.25
5220264,268.0,8010.110000000001,-33.25,1.0,7976.86
5220405,1753.0,56132.579999999994,-38.51,1.0,56094.07
5220454,11110.0,362289.20999999996,-185.47,5.0,362103.74
5220504,598.0,18582.329999999998,0.0,0.0,18582.329999999998
5220603,1373.0,43145.04,0.0,0.0,43145.04
5220686,735.0,21987.140000000003,-32.22,1.0,21954.920000000002
5220702,353.0,9935.02,-125.38,4.0,9809.64
5221007,364.0,11043.86,0.0,0.0,11043.859999999999
5221080,353.0,10612.019999999999,-106.07,3.0,10505.949999999999
5221197,769.0,23956.920000000002,0.0,0.0,23956.920000000002
5221304,289.0,8525.25,0.0,0.0,8525.25
5221403,13749.0,437311.8,-293.63,9.0,437018.17
5221452,217.0,6249.82,0.0,0.0,6249.82
5221502,506.0,15219.29,0.0,0.0,15219.29
5221551,256.0,8201.07,0.0,0.0,8201.07
5221577,212.0,6679.510000000001,-68.46000000000001,2.0,6611.05
5221601,3134.0,98254.16999999998,-71.65,2.0,98182.52
5221809,144.0,4423.61,0.0,0.0,4423.61
5221858,14710.0,460290.54,-321.5,10.0,459969.04
5221908,301.0,9054.27,-38.51,1.0,9015.76
5222005,813.0,25297.670000000002,-68.08,2.0,25229.590000000004
5222054,504.0,16001.189999999999,-51.78,2.0,15949.409999999998
5222203,347.0,10557.710000000001,0.0,0.0,10557.71
5222302,406.0,11850.300000000001,0.0,0.0,11850.300000000001
210083,2.0,42.13,0.0,0.0,42.13
2100055,15405.0,493899.17999999993,-442.64,16.0,493456.54
2100105,1052.0,31601.689999999995,0.0,0.0,31601.69
2100154,2204.0,62425.72,-6.95,1.0,62418.77
2100204,3180.0,117257.33,-26.990000000000002,2.0,117230.34
2100303,3537.0,106379.13999999998,-122.02000000000001,3.0,106257.12
2100402,1096.0,35048.6,0.0,0.0,35048.6
2100436,4003.0,120774.01,-71.62,2.0,120702.39
2100477,3342.0,101156.48999999999,-25.24,2.0,101131.25
2100501,1639.0,48725.72,-62.6,2.0,48663.12
2100550,1088.0,32985.61,0.0,0.0,32985.61
2100600,4819.0,145936.83000000002,-289.09999999999997,9.0,145647.73
2100709,4314.0,133244.93,-20.939999999999998,2.0,133223.99
2100808,2582.0,78392.0,-219.25,7.0,78172.75
2100832,2663.0,79411.48000000001,0.0,0.0,79411.48
2100873,1369.0,41609.14,0.0,0.0,41609.14
2100907,6821.0,186383.91,-306.09000000000003,13.0,186077.82
2100956,3519.0,106697.12,-12.62,1.0,106684.5
2101004,3751.0,119244.16,-11.35,2.0,119232.81
2101103,1520.0,51016.37,-70.0,2.0,50946.37
2101202,16846.0,556709.74,-252.95999999999998,9.0,556456.78
2101251,2935.0,90875.85999999999,-1580.6799999999998,45.0,89295.18
2101301,2271.0,69690.12,-39.55,4.0,69650.57
2101350,713.0,22250.09,0.0,0.0,22250.09
2101400,13047.0,437185.36,-501.06,17.0,436684.3
2101509,3391.0,103364.73,-121.32,5.0,103243.41
2101608,14747.0,453453.05,-1553.38,50.0,451899.67
2101707,9361.0,284780.77,-4.17,1.0,284776.6
2101731,1293.0,35120.43,-3.83,1.0,35116.6
2101772,2080.0,68626.87,-65.86,2.0,68561.01
2101806,742.0,22578.510000000002,0.0,0.0,22578.51
2101905,3530.0,102640.73999999999,-326.83,16.0,102313.91
2101939,891.0,28626.84,0.0,0.0,28626.84
2101970,1056.0,30537.66,0.0,0.0,30537.66
2102002,4576.0,139091.84,0.0,0.0,139091.84
2102036,3910.0,120672.85999999999,-88.55,3.0,120584.31
2102077,1868.0,57866.95999999999,0.0,0.0,57866.96
2102101,6018.0,190503.69,-151.2,3.0,190352.49
2102150,1420.0,43540.729999999996,-4.8,1.0,43535.93
2102200,4345.0,127762.55,-252.43999999999997,10.0,127510.11
2102309,4462.0,135592.42,-19.85,2.0,135572.57
2102325,9523.0,300331.62,-253.82,10.0,300077.8
2102358,1814.0,52801.670000000006,0.0,0.0,52801.67
2102374,1272.0,36235.82,-180.79,1.0,36055.03
2102408,1195.0,35132.38,0.0,0.0,35132.38
2102507,1907.0,61862.74,-79.63,1.0,61783.11
2102556,1712.0,55045.9,-72.83000000000001,2.0,54973.07
2102606,2482.0,73578.09,-5.72,1.0,73572.37
2102705,2447.0,71559.83,-4.36,1.0,71555.47
2102754,1686.0,52561.3,0.0,0.0,52561.3
2102804,3605.0,112065.84,0.0,0.0,112065.84
2102903,4025.0,124898.15,-179.0,14.0,124719.15
2103000,20609.0,648864.12,-197.07,8.0,648667.05
2103109,1556.0,49909.97,0.0,0.0,49909.97
2103125,1181.0,37635.700000000004,-14.14,1.0,37621.56
2103158,1663.0,51514.54,0.0,0.0,51514.54
2103174,2519.0,75466.95000000001,-23.31,3.0,75443.64
2103208,16641.0,519971.16,-65.75,4.0,519905.41
2103257,1819.0,55937.08,0.0,0.0,55937.08
2103307,17644.0,533975.65,-128.05,4.0,533847.6
2103406,8357.0,277888.94000000006,-14.57,1.0,277874.37
2103505,7669.0,237077.12,-71.09,3.0,237006.03
2103554,1902.0,55917.67,0.0,0.0,55917.67
2103604,9428.0,286846.91000000003,-71.16000000000001,5.0,286775.75
2103703,5510.0,166294.4,-198.75000000000003,9.0,166095.65
2103752,2190.0,69966.93,-89.27,4.0,69877.66
2103802,3325.0,106808.41,-3.37,1.0,106805.04
2103901,1803.0,54718.91,0.0,0.0,54718.909999999996
2104008,3167.0,99919.24,-211.33999999999997,7.0,99707.9
2104057,5179.0,165866.34,-197.17,8.0,165669.17
2104073,1002.0,29184.019999999997,-12.7,1.0,29171.32
2104081,1289.0,37304.65000000001,0.0,0.0,37304.65
2104099,2291.0,69238.43000000001,0.0,0.0,69238.43
2104107,1711.0,51349.130000000005,0.0,0.0,51349.13
2104206,2756.0,81382.47,-3.04,1.0,81379.43
2104305,1094.0,32413.42,0.0,0.0,32413.42
2104404,2556.0,76742.33,-3.52,2.0,76738.81
2104503,1512.0,45524.2,-14.02,1.0,45510.18
2104552,2952.0,92697.34,0.0,0.0,92697.34
2104602,2156.0,64372.259999999995,-77.16,2.0,64295.1
2104628,1293.0,37964.41,-141.94,4.0,37822.47
2104651,1361.0,41090.06999999999,-278.55,8.0,40811.52
2104677,4201.0,126873.48,-120.48000000000002,7.0,126753.0
2104701,992.0,30454.239999999998,0.0,0.0,30454.24
2104800,10543.0,336216.58,-230.90999999999997,10.0,335985.67
2104909,1689.0,50757.700000000004,-4.36,1.0,50753.34
2105005,3365.0,95591.02,-5.19,1.0,95585.83
2105104,2723.0,83797.9,-19.96,2.0,83777.94
2105153,2063.0,63682.979999999996,0.0,0.0,63682.98
2105203,1414.0,45299.18,0.0,0.0,45299.18
2105302,38345.0,1283683.7000000002,-1689.77,72.0,1281993.93
2105351,1718.0,54398.21,0.0,0.0,54398.21
2105401,9968.0,317048.62,-1404.97,48.0,315643.65
2105427,3721.0,120118.32,-38.57,1.0,120079.75
2105450,1484.0,43650.97,0.0,0.0,43650.97
2105476,1536.0,46199.9,0.0,0.0,46199.9
2105500,3946.0,123195.3,-142.57999999999998,4.0,123052.72
2105609,2315.0,70162.26000000001,-40.28,2.0,70121.98
2105658,927.0,27242.979999999996,0.0,0.0,27242.98
2105708,7956.0,265546.30999999994,-228.88,13.0,265317.43
2105807,1552.0,47573.95,0.0,0.0,47573.95
2105906,2270.0,68154.04999999999,-5.52,2.0,68148.53
2105922,1898.0,53921.99999999999,0.0,0.0,53922.0
2105948,1491.0,47454.82,-74.53,3.0,47380.29
2105963,2403.0,71367.34999999999,0.0,0.0,71367.35
2105989,1258.0,39445.31,0.0,0.0,39445.31
2106003,1820.0,60289.03999999999,-44.519999999999996,4.0,60244.52
2106102,1596.0,47508.100000000006,-6.41,1.0,47501.69
2106201,1154.0,34213.880000000005,-4.88,1.0,34209.0
2106300,2294.0,66613.69,-2.72,1.0,66610.97
2106326,3420.0,105793.91,-384.99999999999994,12.0,105408.91
2106359,844.0,22611.62,0.0,0.0,22611.62
2106375,1721.0,50256.84,-34.02,1.0,50222.82
2106409,3173.0,96191.93,-463.27,16.0,95728.66
2106508,3451.0,114913.23999999999,-184.46999999999997,8.0,114728.77
2106607,4474.0,128734.28,-4.73,1.0,128729.55
2106631,1284.0,37727.34,0.0,0.0,37727.34
2106672,1008.0,29190.79,0.0,0.0,29190.79
2106706,4345.0,126003.88,-132.17,5.0,125871.71
2106755,3103.0,97463.31,-0.02,1.0,97463.29
2106805,2539.0,83155.78,-356.9,8.0,82798.88
2106904,3023.0,86819.98,0.0,0.0,86819.98
2107001,1316.0,39057.770000000004,0.0,0.0,39057.77
2107100,2377.0,69743.22,-191.21,11.0,69552.01
2107209,1097.0,33558.67,0.0,0.0,33558.67
2107258,728.0,19445.010000000002,-102.36,4.0,19342.65
2107308,654.0,18749.35,0.0,0.0,18749.35
2107357,2351.0,69527.32,-139.15,3.0,69388.17
2107407,2991.0,92326.14,-63.330000000000005,4.0,92262.81
2107456,1823.0,57874.130000000005,0.0,0.0,57874.13
2107506,19065.0,636078.93,-386.67,12.0,635692.26
2107605,3377.0,103177.42,-5.33,1.0,103172.09
2107704,3585.0,108256.66,-77.16,2.0,108179.5
2107803,4964.0,143195.61,-97.89999999999999,5.0,143097.71
2107902,3325.0,98118.95,0.0,0.0,98118.95
2108009,3023.0,89840.87,-25.24,2.0,89815.63
2108058,2483.0,69839.79000000001,-16.72,2.0,69823.07
2108108,2806.0,85728.17,-3.82,1.0,85724.35
2108207,5482.0,179410.68,-27.48,3.0,179383.2
2108256,2743.0,82894.63,-12.62,1.0,82882.01
2108306,4226.0,131932.36,-214.46999999999997,8.0,131717.88999999998
2108405,2364.0,68856.93,-3.81,1.0,68853.12
2108454,3295.0,99544.42,-2.93,1.0,99541.49
2108504,4066.0,128534.98,0.0,0.0,128534.98
2108603,14845.0,480367.28,-251.05999999999997,11.0,480116.22
2108702,3756.0,122574.19,-0.47,1.0,122573.72
2108801,2048.0,58823.770000000004,-66.63,3.0,58757.14
2108900,3286.0,103213.34,0.0,0.0,103213.34
2109007,3790.0,125691.06999999999,-48.04,4.0,125643.03
2109056,1080.0,36566.380000000005,-57.33,2.0,36509.05
2109106,6009.0,198477.11,-471.3799999999999,15.0,198005.73
2109205,1365.0,41474.009999999995,0.0,0.0,41474.01
2109239,939.0,28246.84,-12.62,1.0,28234.22
2109270,2866.0,85858.07999999999,-522.9399999999999,17.0,85335.14
2109304,1183.0,35098.12,0.0,0.0,35098.12
2109403,1475.0,42046.490000000005,-0.78,1.0,42045.71
2109452,4735.0,153443.2,-127.01,6.0,153316.19
2109502,3157.0,88314.88,-268.03000000000003,5.0,88046.85
2109551,966.0,29882.33,-76.5,2.0,29805.829999999998
2109601,6028.0,189932.47,-25.25,3.0,189907.22
2109700,867.0,25738.949999999997,-68.82,2.0,25670.13
2109759,1099.0,31955.09,-258.17,9.0,31696.92
2109809,4996.0,156958.39,-103.58000000000001,3.0,156854.81
2109908,11483.0,377439.07999999996,-6.83,2.0,377432.25
2110005,7892.0,244406.63,-179.73,7.0,244226.9
2110039,3887.0,119988.04999999999,-287.42999999999995,11.0,119700.62
2110104,4484.0,138967.31,-134.52,4.0,138832.79
2110203,6416.0,212914.95,-320.02,8.0,212594.93
2110237,1242.0,34932.24,-9.46,1.0,34922.78
2110278,1590.0,46370.420000000006,-0.13,1.0,46370.29
2110302,1996.0,63733.170000000006,0.0,0.0,63733.17
2110401,3042.0,88682.27,-14.93,2.0,88667.34
2110500,5558.0,173478.12999999998,-425.16,16.0,173052.97
2110609,4646.0,138161.44999999998,-9.99,3.0,138151.46
2110658,1174.0,35407.009999999995,0.0,0.0,35407.01
2110708,6439.0,200451.90999999997,-119.22,6.0,200332.69
2110807,643.0,17953.07,-111.34,4.0,17841.73
2110856,1388.0,44350.61,0.0,0.0,44350.61
2110906,1982.0,60485.049999999996,-113.55000000000001,5.0,60371.5
2111003,2900.0,85737.41,-165.77,7.0,85571.64
2111029,1727.0,51365.729999999996,0.0,0.0,51365.73
2111052,1663.0,49978.0,-77.14,2.0,49900.86
2111078,2407.0,69692.88,-92.9,4.0,69599.98
2111102,4626.0,135590.52,-88.75,3.0,135501.77
2111201,33491.0,1108388.3599999999,-4053.58,112.0,1104334.78
2111250,1263.0,39471.83,-2.15,1.0,39469.68
2111300,136336.0,4517416.38,-2638.32,109.0,4514778.06
2111409,2902.0,93490.51000000001,0.0,0.0,93490.51
2111508,7051.0,224132.25,-147.07,6.0,223985.18
2111532,1602.0,49114.649999999994,-17.37,1.0,49097.28
2111573,713.0,20829.71,0.0,0.0,20829.71
2111607,3402.0,108466.97,-4.74,1.0,108462.23
2111631,984.0,28687.9,-35.809999999999995,3.0,28652.09
2111672,933.0,28176.91,-25.42,1.0,28151.49
2111706,2569.0,86385.06,-56.269999999999996,3.0,86328.79
2111722,1215.0,38502.88,0.0,0.0,38502.88
2111748,1777.0,52738.2,0.0,0.0,52738.2
2111763,2830.0,87620.42,-273.32000000000005,8.0,87347.1
2111789,1393.0,44654.89,-67.47,3.0,44587.42
2111805,2628.0,81283.2,-353.79999999999995,10.0,80929.4
2111904,1836.0,51186.149999999994,-115.7,3.0,51070.45
2111953,811.0,22794.239999999998,0.0,0.0,22794.24
2112001,967.0,29073.7,0.0,0.0,29073.7
2112100,3759.0,113098.38999999998,0.0,0.0,113098.39
2112209,27310.0,902475.29,-329.15,16.0,902146.14
2112233,3460.0,109836.81999999999,-4.3,2.0,109832.52
2112274,825.0,24043.4,0.0,0.0,24043.4
2112308,6310.0,198133.08,-49.53,4.0,198083.55
2112407,4153.0,120001.79,-65.56,4.0,119936.23
2112456,3294.0,97927.34,-84.53999999999999,4.0,97842.8
2112506,9382.0,272073.19999999995,-758.6299999999999,26.0,271314.57
2112605,4743.0,138581.77000000002,-223.2,8.0,138358.57
2112704,5441.0,160024.04,-75.22,1.0,159948.82
2112803,7792.0,250740.05,-177.55,10.0,250562.5
2112852,1529.0,47264.950000000004,0.0,0.0,47264.95
2112902,4463.0,136566.0,-21.2,2.0,136544.8
2113009,5105.0,161283.76,-134.01999999999998,4.0,161149.74
2114007,7212.0,226544.69,-38.57,1.0,226506.12
2200053,1311.0,41163.75,0.0,0.0,41163.75
2200103,1016.0,33828.49,0.0,0.0,33828.49
2200202,2782.0,100508.91,-49.64,3.0,100459.27
2200251,1423.0,43056.509999999995,0.0,0.0,43056.51
2200277,917.0,31817.98,-37.29,1.0,31780.69
2200301,2235.0,75247.43,-7.53,2.0,75239.9
2200400,7621.0,273329.5,-7.23,1.0,273322.27
2200459,817.0,29779.13,0.0,0.0,29779.13
2200509,2937.0,106485.66,-15.059999999999999,2.0,106470.6
2200608,1647.0,57806.13,0.0,0.0,57806.13
2200707,1741.0,54022.44,0.0,0.0,54022.44
2200806,453.0,15209.51,-7.02,1.0,15202.49
2200905,1065.0,37140.799999999996,0.0,0.0,37140.8
2200954,533.0,20096.96,0.0,0.0,20096.96
2201002,926.0,30666.500000000004,-15.27,1.0,30651.23
2201051,1393.0,43770.97,0.0,0.0,43770.97
2201101,1814.0,54870.619999999995,0.0,0.0,54870.62
2201150,1875.0,66921.49000000002,0.0,0.0,66921.49
2201176,878.0,28459.420000000002,0.0,0.0,28459.42
2201200,10382.0,380219.56,-15.940000000000001,2.0,380203.62
2201309,359.0,12247.45,0.0,0.0,12247.45
2201408,1083.0,39382.29,0.0,0.0,39382.29
2201507,4950.0,169177.21000000002,-109.31,5.0,169067.9
2201556,857.0,28395.93,0.0,0.0,28395.93
2201572,760.0,25486.07,0.0,0.0,25486.07
2201606,2179.0,73496.87,-2.84,2.0,73494.03
2201705,834.0,30360.92,-8.95,1.0,30351.97
2201739,1182.0,37544.54,0.0,0.0,37544.54
2201770,1374.0,46881.21,0.0,0.0,46881.21
2201804,893.0,30481.03,0.0,0.0,30481.03
2201903,4833.0,187198.19,-6.069999999999999,2.0,187192.12
2201919,1354.0,41502.659999999996,0.0,0.0,41502.66
2201929,1123.0,35249.97,0.0,0.0,35249.97
2201945,1254.0,46014.32,-30.28,2.0,45984.04
2201960,1635.0,56960.009999999995,-9.15,1.0,56950.86
2201988,785.0,25022.899999999998,0.0,0.0,25022.9
2202000,3848.0,129257.12999999999,-20.27,1.0,129236.86
2202026,1378.0,41859.65,-31.64,2.0,41828.01
2202059,1878.0,63776.46000000001,0.0,0.0,63776.46
2202075,572.0,19866.89,-13.36,1.0,19853.53
2202083,1309.0,45970.64,0.0,0.0,45970.64
2202091,1145.0,35006.83,0.0,0.0,35006.83
2202109,891.0,32005.84,0.0,0.0,32005.84
2202117,917.0,28329.9,0.0,0.0,28329.9
2202133,1182.0,40660.81,0.0,0.0,40660.81
2202174,1386.0,48884.07000000001,-23.25,2.0,48860.82
2202208,8347.0,309477.92000000004,-340.94,13.0,309136.98
2202251,485.0,16516.53,0.0,0.0,16516.53
2202307,3811.0,127711.86,-74.36,4.0,127637.5
2202406,2561.0,89596.36,-71.14,3.0,89525.22
2202455,760.0,22546.05,-6.81,1.0,22539.24
2202505,1604.0,47520.03,0.0,0.0,47520.03
2202539,1111.0,35441.740000000005,0.0,0.0,35441.74
2202554,1063.0,33618.19,0.0,0.0,33618.19
2202604,3685.0,121847.36,0.0,0.0,121847.36
2202653,1174.0,39246.25,0.0,0.0,39246.25
2202703,5799.0,187049.36,0.0,0.0,187049.36
2202711,1060.0,37262.549999999996,-1.16,1.0,37261.39
2202729,1452.0,46654.70999999999,-46.21,1.0,46608.5
2202737,721.0,25239.34,0.0,0.0,25239.34
2202752,1214.0,43458.61,0.0,0.0,43458.61
2202778,1347.0,49432.740000000005,-1.86,1.0,49430.88
2202802,990.0,31407.809999999998,-7.16,1.0,31400.65
2202851,705.0,23064.75,0.0,0.0,23064.75
2202901,3916.0,131595.97999999998,-201.5,6.0,131394.48
